transaction_id,product_id,product_name,date,day_part,day_type,quantity,unit_price,cost 
3088,1,Alfajores,2017-04-03,Morning,Weekend,1,2.00,2.00
3089,8,Pastry,2017-04-03,Morning,Weekend,1,3.50,3.50
3090,8,Pastry,2017-04-03,Morning,Weekend,2,3.50,7.00
3091,7,Muffin,2017-04-03,Morning,Weekend,2,2.00,4.00
3092,4,Cookies,2017-04-03,Morning,Weekend,1,1.50,1.50
3093,8,Pastry,2017-04-03,Morning,Weekend,2,3.50,7.00
3094,3,Cake,2017-04-03,Morning,Weekend,2,5.00,10.00
3095,6,Jammie Dodgers,2017-04-03,Morning,Weekend,1,1.50,1.50
3096,3,Cake,2017-04-03,Morning,Weekend,1,5.00,5.00
3097,2,Brownie,2017-04-03,Morning,Weekend,1,3.50,3.50
3098,4,Cookies,2017-04-03,Morning,Weekend,1,1.50,1.50
3099,7,Muffin,2017-04-03,Morning,Weekend,1,2.00,2.00
3100,2,Brownie,2017-04-03,Afternoon,Weekend,1,3.50,3.50
3101,2,Brownie,2017-04-03,Afternoon,Weekend,2,3.50,7.00
3102,3,Cake,2017-04-03,Afternoon,Weekend,1,5.00,5.00
3103,2,Brownie,2017-04-03,Afternoon,Weekend,1,3.50,3.50
3104,8,Pastry,2017-04-03,Afternoon,Weekend,1,3.50,3.50
3105,3,Cake,2017-04-03,Afternoon,Weekend,1,5.00,5.00
3106,7,Muffin,2017-04-03,Afternoon,Weekend,3,2.00,6.00
3107,9,Truffles,2017-04-03,Afternoon,Weekend,1,2.50,2.50
3108,4,Cookies,2017-04-03,Afternoon,Weekend,1,1.50,1.50
3109,4,Cookies,2017-04-03,Afternoon,Weekend,1,1.50,1.50
3110,8,Pastry,2017-04-03,Afternoon,Weekend,1,3.50,3.50
3111,2,Brownie,2017-04-03,Afternoon,Weekend,1,3.50,3.50
3112,3,Cake,2017-04-03,Afternoon,Weekend,1,5.00,5.00
3113,2,Brownie,2017-04-03,Afternoon,Weekend,1,3.50,3.50
3114,4,Cookies,2017-04-03,Afternoon,Weekend,1,1.50,1.50
3115,3,Cake,2017-04-03,Afternoon,Weekend,2,5.00,10.00
3116,4,Cookies,2017-04-03,Afternoon,Weekend,1,1.50,1.50
3117,3,Cake,2017-04-03,Afternoon,Weekend,6,5.00,30.00
3118,2,Brownie,2017-04-03,Afternoon,Weekend,2,3.50,7.00
3119,3,Cake,2017-04-03,Afternoon,Weekend,1,5.00,5.00
3120,2,Brownie,2017-04-03,Afternoon,Weekend,4,3.50,14.00
3121,9,Truffles,2017-04-03,Afternoon,Weekend,1,2.50,2.50
3122,3,Cake,2017-04-03,Afternoon,Weekend,1,5.00,5.00
3123,4,Cookies,2017-04-03,Afternoon,Weekend,2,1.50,3.00
3124,9,Truffles,2017-04-03,Afternoon,Weekend,1,2.50,2.50
3125,3,Cake,2017-04-03,Afternoon,Weekend,1,5.00,5.00
3126,7,Muffin,2017-04-03,Afternoon,Weekend,1,2.00,2.00
3127,8,Pastry,2017-05-03,Morning,Weekend,1,3.50,3.50
3128,8,Pastry,2017-05-03,Morning,Weekend,1,3.50,3.50
3129,8,Pastry,2017-05-03,Morning,Weekend,1,3.50,3.50
3130,4,Cookies,2017-05-03,Morning,Weekend,1,1.50,1.50
3131,8,Pastry,2017-05-03,Morning,Weekend,3,3.50,10.50
3132,6,Jammie Dodgers,2017-05-03,Morning,Weekend,1,1.50,1.50
3133,7,Muffin,2017-05-03,Morning,Weekend,1,2.00,2.00
3134,2,Brownie,2017-05-03,Morning,Weekend,1,3.50,3.50
3135,7,Muffin,2017-05-03,Morning,Weekend,2,2.00,4.00
3136,8,Pastry,2017-05-03,Morning,Weekend,1,3.50,3.50
3137,8,Pastry,2017-05-03,Morning,Weekend,1,3.50,3.50
3138,3,Cake,2017-05-03,Morning,Weekend,1,5.00,5.00
3139,8,Pastry,2017-05-03,Morning,Weekend,1,3.50,3.50
3140,6,Jammie Dodgers,2017-05-03,Morning,Weekend,1,1.50,1.50
3141,7,Muffin,2017-05-03,Afternoon,Weekend,2,2.00,4.00
3142,3,Cake,2017-05-03,Afternoon,Weekend,1,5.00,5.00
3143,7,Muffin,2017-05-03,Afternoon,Weekend,1,2.00,2.00
3144,8,Pastry,2017-05-03,Afternoon,Weekend,1,3.50,3.50
3145,8,Pastry,2017-05-03,Afternoon,Weekend,1,3.50,3.50
3146,3,Cake,2017-05-03,Afternoon,Weekend,1,5.00,5.00
3147,3,Cake,2017-05-03,Afternoon,Weekend,1,5.00,5.00
3148,3,Cake,2017-05-03,Afternoon,Weekend,1,5.00,5.00
3149,9,Truffles,2017-05-03,Afternoon,Weekend,1,2.50,2.50
3150,3,Cake,2017-05-03,Afternoon,Weekend,1,5.00,5.00
3151,8,Pastry,2017-05-03,Afternoon,Weekend,1,3.50,3.50
3152,3,Cake,2017-05-03,Afternoon,Weekend,3,5.00,15.00
3153,3,Cake,2017-05-03,Afternoon,Weekend,2,5.00,10.00
3154,8,Pastry,2017-05-03,Afternoon,Weekend,1,3.50,3.50
3155,6,Jammie Dodgers,2017-05-03,Afternoon,Weekend,1,1.50,1.50
3156,1,Alfajores,2017-05-03,Afternoon,Weekend,1,2.00,2.00
3157,6,Jammie Dodgers,2017-06-03,Morning,Weekday,2,1.50,3.00
3158,8,Pastry,2017-06-03,Morning,Weekday,1,3.50,3.50
3159,8,Pastry,2017-06-03,Morning,Weekday,3,3.50,10.50
3160,8,Pastry,2017-06-03,Morning,Weekday,1,3.50,3.50
3161,4,Cookies,2017-06-03,Morning,Weekday,1,1.50,1.50
3162,8,Pastry,2017-06-03,Morning,Weekday,1,3.50,3.50
3163,3,Cake,2017-06-03,Morning,Weekday,1,5.00,5.00
3164,3,Cake,2017-06-03,Morning,Weekday,1,5.00,5.00
3165,3,Cake,2017-06-03,Afternoon,Weekday,2,5.00,10.00
3166,3,Cake,2017-06-03,Afternoon,Weekday,2,5.00,10.00
3167,3,Cake,2017-06-03,Afternoon,Weekday,3,5.00,15.00
3168,3,Cake,2017-06-03,Afternoon,Weekday,1,5.00,5.00
3169,3,Cake,2017-06-03,Afternoon,Weekday,1,5.00,5.00
3170,9,Truffles,2017-06-03,Afternoon,Weekday,1,2.50,2.50
3171,3,Cake,2017-06-03,Afternoon,Weekday,2,5.00,10.00
3172,3,Cake,2017-06-03,Afternoon,Weekday,1,5.00,5.00
3173,8,Pastry,2017-06-03,Afternoon,Weekday,1,3.50,3.50
3174,3,Cake,2017-06-03,Afternoon,Weekday,1,5.00,5.00
3175,4,Cookies,2017-07-03,Morning,Weekday,1,1.50,1.50
3176,8,Pastry,2017-07-03,Morning,Weekday,1,3.50,3.50
3177,8,Pastry,2017-07-03,Morning,Weekday,1,3.50,3.50
3178,8,Pastry,2017-07-03,Morning,Weekday,1,3.50,3.50
3179,8,Pastry,2017-07-03,Morning,Weekday,1,3.50,3.50
3180,4,Cookies,2017-07-03,Morning,Weekday,1,1.50,1.50
3181,4,Cookies,2017-07-03,Morning,Weekday,1,1.50,1.50
3182,8,Pastry,2017-07-03,Afternoon,Weekday,1,3.50,3.50
3183,8,Pastry,2017-07-03,Afternoon,Weekday,1,3.50,3.50
3184,3,Cake,2017-07-03,Afternoon,Weekday,1,5.00,5.00
3185,3,Cake,2017-07-03,Afternoon,Weekday,2,5.00,10.00
3186,4,Cookies,2017-07-03,Afternoon,Weekday,1,1.50,1.50
3187,5,Fudge,2017-07-03,Afternoon,Weekday,1,2.00,2.00
3188,3,Cake,2017-07-03,Afternoon,Weekday,1,5.00,5.00
3189,8,Pastry,2017-07-03,Afternoon,Weekday,1,3.50,3.50
3190,9,Truffles,2017-07-03,Afternoon,Weekday,2,2.50,5.00
3191,8,Pastry,2017-07-03,Afternoon,Weekday,1,3.50,3.50
3192,3,Cake,2017-07-03,Afternoon,Weekday,1,5.00,5.00
3193,3,Cake,2017-07-03,Afternoon,Weekday,1,5.00,5.00
3194,3,Cake,2017-07-03,Afternoon,Weekday,1,5.00,5.00
3195,3,Cake,2017-07-03,Afternoon,Weekday,1,5.00,5.00
3196,8,Pastry,2017-08-03,Morning,Weekday,1,3.50,3.50
3197,8,Pastry,2017-08-03,Morning,Weekday,1,3.50,3.50
3198,3,Cake,2017-08-03,Morning,Weekday,2,5.00,10.00
3199,8,Pastry,2017-08-03,Morning,Weekday,1,3.50,3.50
3200,8,Pastry,2017-08-03,Morning,Weekday,1,3.50,3.50
3201,8,Pastry,2017-08-03,Afternoon,Weekday,1,3.50,3.50
3202,9,Truffles,2017-08-03,Afternoon,Weekday,1,2.50,2.50
3203,3,Cake,2017-08-03,Afternoon,Weekday,2,5.00,10.00
3204,6,Jammie Dodgers,2017-08-03,Afternoon,Weekday,1,1.50,1.50
3205,3,Cake,2017-08-03,Afternoon,Weekday,1,5.00,5.00
3206,3,Cake,2017-08-03,Afternoon,Weekday,1,5.00,5.00
3207,8,Pastry,2017-08-03,Afternoon,Weekday,1,3.50,3.50
3208,3,Cake,2017-08-03,Evening,Weekday,2,5.00,10.00
3209,9,Truffles,2017-08-03,Evening,Weekday,1,2.50,2.50
3210,6,Jammie Dodgers,2017-09-03,Morning,Weekday,1,1.50,1.50
3211,8,Pastry,2017-09-03,Morning,Weekday,1,3.50,3.50
3212,3,Cake,2017-09-03,Morning,Weekday,2,5.00,10.00
3213,3,Cake,2017-09-03,Morning,Weekday,2,5.00,10.00
3214,3,Cake,2017-09-03,Morning,Weekday,2,5.00,10.00
3215,4,Cookies,2017-09-03,Afternoon,Weekday,1,1.50,1.50
3216,8,Pastry,2017-09-03,Afternoon,Weekday,1,3.50,3.50
3217,9,Truffles,2017-09-03,Afternoon,Weekday,1,2.50,2.50
3218,4,Cookies,2017-09-03,Afternoon,Weekday,1,1.50,1.50
3219,8,Pastry,2017-09-03,Afternoon,Weekday,4,3.50,14.00
3220,3,Cake,2017-09-03,Afternoon,Weekday,1,5.00,5.00
3221,8,Pastry,2017-09-03,Afternoon,Weekday,2,3.50,7.00
3222,8,Pastry,2017-09-03,Afternoon,Weekday,1,3.50,3.50
3223,3,Cake,2017-09-03,Afternoon,Weekday,1,5.00,5.00
3224,9,Truffles,2017-09-03,Afternoon,Weekday,2,2.50,5.00
3225,3,Cake,2017-09-03,Afternoon,Weekday,1,5.00,5.00
3226,9,Truffles,2017-09-03,Afternoon,Weekday,4,2.50,10.00
3227,3,Cake,2017-09-03,Afternoon,Weekday,1,5.00,5.00
3228,3,Cake,2017-09-03,Afternoon,Weekday,1,5.00,5.00
3229,3,Cake,2017-09-03,Afternoon,Weekday,1,5.00,5.00
3230,3,Cake,2017-09-03,Evening,Weekday,2,5.00,10.00
3231,4,Cookies,2017-09-03,Evening,Weekday,1,1.50,1.50
3232,8,Pastry,2017-10-03,Morning,Weekday,2,3.50,7.00
3233,8,Pastry,2017-10-03,Morning,Weekday,2,3.50,7.00
3234,3,Cake,2017-10-03,Morning,Weekday,1,5.00,5.00
3235,8,Pastry,2017-10-03,Morning,Weekday,2,3.50,7.00
3236,8,Pastry,2017-10-03,Morning,Weekday,2,3.50,7.00
3237,8,Pastry,2017-10-03,Morning,Weekday,1,3.50,3.50
3238,4,Cookies,2017-10-03,Morning,Weekday,4,1.50,6.00
3239,3,Cake,2017-10-03,Morning,Weekday,1,5.00,5.00
3240,9,Truffles,2017-10-03,Morning,Weekday,1,2.50,2.50
3241,8,Pastry,2017-10-03,Morning,Weekday,1,3.50,3.50
3242,4,Cookies,2017-10-03,Morning,Weekday,1,1.50,1.50
3243,3,Cake,2017-10-03,Morning,Weekday,1,5.00,5.00
3244,4,Cookies,2017-10-03,Morning,Weekday,1,1.50,1.50
3245,4,Cookies,2017-10-03,Morning,Weekday,1,1.50,1.50
3246,8,Pastry,2017-10-03,Morning,Weekday,1,3.50,3.50
3247,8,Pastry,2017-10-03,Morning,Weekday,1,3.50,3.50
3248,2,Brownie,2017-10-03,Morning,Weekday,1,3.50,3.50
3249,3,Cake,2017-10-03,Afternoon,Weekday,1,5.00,5.00
3250,9,Truffles,2017-10-03,Afternoon,Weekday,3,2.50,7.50
3251,4,Cookies,2017-10-03,Afternoon,Weekday,1,1.50,1.50
3252,4,Cookies,2017-10-03,Afternoon,Weekday,1,1.50,1.50
3253,3,Cake,2017-10-03,Afternoon,Weekday,1,5.00,5.00
3254,9,Truffles,2017-10-03,Afternoon,Weekday,2,2.50,5.00
3255,9,Truffles,2017-10-03,Afternoon,Weekday,2,2.50,5.00
3256,3,Cake,2017-10-03,Afternoon,Weekday,1,5.00,5.00
3257,4,Cookies,2017-10-03,Afternoon,Weekday,1,1.50,1.50
3258,3,Cake,2017-11-03,Morning,Weekend,1,5.00,5.00
3259,8,Pastry,2017-11-03,Morning,Weekend,2,3.50,7.00
3260,5,Fudge,2017-11-03,Morning,Weekend,1,2.00,2.00
3261,9,Truffles,2017-11-03,Morning,Weekend,1,2.50,2.50
3262,3,Cake,2017-11-03,Morning,Weekend,4,5.00,20.00
3263,4,Cookies,2017-11-03,Morning,Weekend,1,1.50,1.50
3264,4,Cookies,2017-11-03,Morning,Weekend,2,1.50,3.00
3265,3,Cake,2017-11-03,Morning,Weekend,2,5.00,10.00
3266,2,Brownie,2017-11-03,Morning,Weekend,1,3.50,3.50
3267,8,Pastry,2017-11-03,Morning,Weekend,2,3.50,7.00
3268,7,Muffin,2017-11-03,Morning,Weekend,1,2.00,2.00
3269,4,Cookies,2017-11-03,Morning,Weekend,1,1.50,1.50
3270,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3271,6,Jammie Dodgers,2017-11-03,Afternoon,Weekend,1,1.50,1.50
3272,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3273,8,Pastry,2017-11-03,Afternoon,Weekend,1,3.50,3.50
3274,8,Pastry,2017-11-03,Afternoon,Weekend,1,3.50,3.50
3275,3,Cake,2017-11-03,Afternoon,Weekend,8,5.00,40.00
3276,8,Pastry,2017-11-03,Afternoon,Weekend,3,3.50,10.50
3277,2,Brownie,2017-11-03,Afternoon,Weekend,1,3.50,3.50
3278,6,Jammie Dodgers,2017-11-03,Afternoon,Weekend,5,1.50,7.50
3279,3,Cake,2017-11-03,Afternoon,Weekend,2,5.00,10.00
3280,7,Muffin,2017-11-03,Afternoon,Weekend,1,2.00,2.00
3281,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3282,3,Cake,2017-11-03,Afternoon,Weekend,2,5.00,10.00
3283,2,Brownie,2017-11-03,Afternoon,Weekend,1,3.50,3.50
3284,6,Jammie Dodgers,2017-11-03,Afternoon,Weekend,1,1.50,1.50
3285,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3286,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3287,3,Cake,2017-11-03,Afternoon,Weekend,2,5.00,10.00
3288,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3289,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3290,3,Cake,2017-11-03,Afternoon,Weekend,1,5.00,5.00
3291,7,Muffin,2017-11-03,Evening,Weekend,2,2.00,4.00
3292,4,Cookies,2017-11-03,Evening,Weekend,1,1.50,1.50
3293,7,Muffin,2017-11-03,Evening,Weekend,1,2.00,2.00
3294,3,Cake,2017-11-03,Evening,Weekend,1,5.00,5.00
3295,8,Pastry,2017-12-03,Morning,Weekend,2,3.50,7.00
3296,8,Pastry,2017-12-03,Morning,Weekend,1,3.50,3.50
3297,2,Brownie,2017-12-03,Morning,Weekend,4,3.50,14.00
3298,3,Cake,2017-12-03,Morning,Weekend,1,5.00,5.00
3299,3,Cake,2017-12-03,Morning,Weekend,1,5.00,5.00
3300,7,Muffin,2017-12-03,Morning,Weekend,1,2.00,2.00
3301,2,Brownie,2017-12-03,Morning,Weekend,1,3.50,3.50
3302,3,Cake,2017-12-03,Afternoon,Weekend,1,5.00,5.00
3303,3,Cake,2017-12-03,Afternoon,Weekend,1,5.00,5.00
3304,7,Muffin,2017-12-03,Afternoon,Weekend,1,2.00,2.00
3305,6,Jammie Dodgers,2017-12-03,Afternoon,Weekend,2,1.50,3.00
3306,8,Pastry,2017-12-03,Afternoon,Weekend,1,3.50,3.50
3307,8,Pastry,2017-12-03,Afternoon,Weekend,1,3.50,3.50
3308,4,Cookies,2017-12-03,Afternoon,Weekend,1,1.50,1.50
3309,9,Truffles,2017-12-03,Afternoon,Weekend,1,2.50,2.50
3310,7,Muffin,2017-12-03,Afternoon,Weekend,1,2.00,2.00
3311,4,Cookies,2017-12-03,Afternoon,Weekend,3,1.50,4.50
3312,4,Cookies,2017-12-03,Afternoon,Weekend,1,1.50,1.50
3313,3,Cake,2017-12-03,Afternoon,Weekend,1,5.00,5.00
3314,3,Cake,2017-12-03,Afternoon,Weekend,1,5.00,5.00
3315,3,Cake,2017-12-03,Afternoon,Weekend,1,5.00,5.00
3316,6,Jammie Dodgers,2017-12-03,Afternoon,Weekend,1,1.50,1.50
3317,3,Cake,2017-12-03,Afternoon,Weekend,4,5.00,20.00
3318,7,Muffin,2017-12-03,Afternoon,Weekend,1,2.00,2.00
3319,3,Cake,2017-12-03,Afternoon,Weekend,3,5.00,15.00
3320,3,Cake,2017-12-03,Afternoon,Weekend,1,5.00,5.00
3321,4,Cookies,2017-12-03,Afternoon,Weekend,1,1.50,1.50
3322,4,Cookies,2017-12-03,Afternoon,Weekend,2,1.50,3.00
3323,3,Cake,2017-12-03,Afternoon,Weekend,1,5.00,5.00
3324,4,Cookies,2017-12-03,Afternoon,Weekend,1,1.50,1.50
3325,8,Pastry,2017-03-13,Morning,Weekday,1,3.50,3.50
3326,6,Jammie Dodgers,2017-03-13,Morning,Weekday,1,1.50,1.50
3327,3,Cake,2017-03-13,Morning,Weekday,1,5.00,5.00
3328,8,Pastry,2017-03-13,Morning,Weekday,1,3.50,3.50
3329,4,Cookies,2017-03-13,Morning,Weekday,2,1.50,3.00
3330,4,Cookies,2017-03-13,Morning,Weekday,4,1.50,6.00
3331,3,Cake,2017-03-13,Morning,Weekday,2,5.00,10.00
3332,7,Muffin,2017-03-13,Morning,Weekday,2,2.00,4.00
3333,8,Pastry,2017-03-13,Morning,Weekday,2,3.50,7.00
3334,8,Pastry,2017-03-13,Morning,Weekday,1,3.50,3.50
3335,3,Cake,2017-03-13,Afternoon,Weekday,2,5.00,10.00
3336,8,Pastry,2017-03-13,Afternoon,Weekday,2,3.50,7.00
3337,8,Pastry,2017-03-13,Afternoon,Weekday,1,3.50,3.50
3338,8,Pastry,2017-03-13,Afternoon,Weekday,2,3.50,7.00
3339,8,Pastry,2017-03-13,Afternoon,Weekday,2,3.50,7.00
3340,8,Pastry,2017-03-13,Afternoon,Weekday,1,3.50,3.50
3341,8,Pastry,2017-03-13,Afternoon,Weekday,1,3.50,3.50
3342,9,Truffles,2017-03-13,Afternoon,Weekday,1,2.50,2.50
3343,4,Cookies,2017-03-13,Afternoon,Weekday,1,1.50,1.50
3344,3,Cake,2017-03-13,Afternoon,Weekday,1,5.00,5.00
3345,3,Cake,2017-03-13,Afternoon,Weekday,1,5.00,5.00
3346,6,Jammie Dodgers,2017-03-13,Afternoon,Weekday,1,1.50,1.50
3347,3,Cake,2017-03-13,Afternoon,Weekday,1,5.00,5.00
3348,6,Jammie Dodgers,2017-03-14,Morning,Weekday,1,1.50,1.50
3349,8,Pastry,2017-03-14,Morning,Weekday,2,3.50,7.00
3350,4,Cookies,2017-03-14,Morning,Weekday,1,1.50,1.50
3351,8,Pastry,2017-03-14,Morning,Weekday,1,3.50,3.50
3352,8,Pastry,2017-03-14,Morning,Weekday,1,3.50,3.50
3353,8,Pastry,2017-03-14,Morning,Weekday,1,3.50,3.50
3354,8,Pastry,2017-03-14,Morning,Weekday,1,3.50,3.50
3355,8,Pastry,2017-03-14,Morning,Weekday,2,3.50,7.00
3356,8,Pastry,2017-03-14,Afternoon,Weekday,1,3.50,3.50
3357,9,Truffles,2017-03-14,Afternoon,Weekday,1,2.50,2.50
3358,8,Pastry,2017-03-14,Afternoon,Weekday,3,3.50,10.50
3359,6,Jammie Dodgers,2017-03-14,Afternoon,Weekday,1,1.50,1.50
3360,4,Cookies,2017-03-14,Afternoon,Weekday,1,1.50,1.50
3361,3,Cake,2017-03-14,Afternoon,Weekday,1,5.00,5.00
3362,7,Muffin,2017-03-14,Afternoon,Weekday,3,2.00,6.00
3363,3,Cake,2017-03-14,Afternoon,Weekday,3,5.00,15.00
3364,4,Cookies,2017-03-14,Afternoon,Weekday,2,1.50,3.00
3365,4,Cookies,2017-03-14,Afternoon,Weekday,1,1.50,1.50
3366,3,Cake,2017-03-14,Afternoon,Weekday,1,5.00,5.00
3367,4,Cookies,2017-03-14,Afternoon,Weekday,1,1.50,1.50
3368,3,Cake,2017-03-14,Afternoon,Weekday,1,5.00,5.00
3369,3,Cake,2017-03-14,Afternoon,Weekday,1,5.00,5.00
3370,3,Cake,2017-03-14,Evening,Weekday,1,5.00,5.00
3371,3,Cake,2017-03-14,Evening,Weekday,1,5.00,5.00
3372,4,Cookies,2017-03-14,Evening,Weekday,1,1.50,1.50
3373,6,Jammie Dodgers,2017-03-14,Evening,Weekday,2,1.50,3.00
3374,8,Pastry,2017-03-15,Morning,Weekday,2,3.50,7.00
3375,8,Pastry,2017-03-15,Morning,Weekday,1,3.50,3.50
3376,3,Cake,2017-03-15,Morning,Weekday,1,5.00,5.00
3377,8,Pastry,2017-03-15,Morning,Weekday,1,3.50,3.50
3378,4,Cookies,2017-03-15,Morning,Weekday,1,1.50,1.50
3379,3,Cake,2017-03-15,Morning,Weekday,1,5.00,5.00
3380,4,Cookies,2017-03-15,Afternoon,Weekday,2,1.50,3.00
3381,3,Cake,2017-03-15,Afternoon,Weekday,2,5.00,10.00
3382,9,Truffles,2017-03-15,Afternoon,Weekday,2,2.50,5.00
3383,8,Pastry,2017-03-15,Afternoon,Weekday,1,3.50,3.50
3384,4,Cookies,2017-03-15,Afternoon,Weekday,2,1.50,3.00
3385,2,Brownie,2017-03-15,Afternoon,Weekday,2,3.50,7.00
3386,4,Cookies,2017-03-15,Afternoon,Weekday,2,1.50,3.00
3387,8,Pastry,2017-03-15,Afternoon,Weekday,2,3.50,7.00
3388,2,Brownie,2017-03-15,Afternoon,Weekday,1,3.50,3.50
3389,3,Cake,2017-03-15,Afternoon,Weekday,1,5.00,5.00
3390,9,Truffles,2017-03-15,Afternoon,Weekday,1,2.50,2.50
3391,3,Cake,2017-03-15,Afternoon,Weekday,1,5.00,5.00
3392,3,Cake,2017-03-15,Afternoon,Weekday,1,5.00,5.00
3393,3,Cake,2017-03-15,Afternoon,Weekday,1,5.00,5.00
3394,8,Pastry,2017-03-15,Afternoon,Weekday,1,3.50,3.50
3395,2,Brownie,2017-03-15,Afternoon,Weekday,2,3.50,7.00
3396,3,Cake,2017-03-15,Afternoon,Weekday,2,5.00,10.00
3397,3,Cake,2017-03-15,Afternoon,Weekday,1,5.00,5.00
3398,3,Cake,2017-03-15,Evening,Weekday,1,5.00,5.00
3399,2,Brownie,2017-03-15,Evening,Weekday,1,3.50,3.50
3400,4,Cookies,2017-03-16,Morning,Weekday,1,1.50,1.50
3401,4,Cookies,2017-03-16,Morning,Weekday,1,1.50,1.50
3402,8,Pastry,2017-03-16,Morning,Weekday,1,3.50,3.50
3403,8,Pastry,2017-03-16,Morning,Weekday,1,3.50,3.50
3404,8,Pastry,2017-03-16,Morning,Weekday,1,3.50,3.50
3405,4,Cookies,2017-03-16,Morning,Weekday,1,1.50,1.50
3406,8,Pastry,2017-03-16,Morning,Weekday,1,3.50,3.50
3407,2,Brownie,2017-03-16,Morning,Weekday,1,3.50,3.50
3408,6,Jammie Dodgers,2017-03-16,Morning,Weekday,2,1.50,3.00
3409,6,Jammie Dodgers,2017-03-16,Morning,Weekday,1,1.50,1.50
3410,3,Cake,2017-03-16,Morning,Weekday,1,5.00,5.00
3411,3,Cake,2017-03-16,Afternoon,Weekday,2,5.00,10.00
3412,9,Truffles,2017-03-16,Afternoon,Weekday,1,2.50,2.50
3413,8,Pastry,2017-03-16,Afternoon,Weekday,1,3.50,3.50
3414,2,Brownie,2017-03-16,Afternoon,Weekday,2,3.50,7.00
3415,4,Cookies,2017-03-16,Afternoon,Weekday,2,1.50,3.00
3416,4,Cookies,2017-03-16,Afternoon,Weekday,1,1.50,1.50
3417,3,Cake,2017-03-16,Afternoon,Weekday,2,5.00,10.00
3418,3,Cake,2017-03-16,Afternoon,Weekday,2,5.00,10.00
3419,3,Cake,2017-03-16,Afternoon,Weekday,2,5.00,10.00
3420,4,Cookies,2017-03-17,Morning,Weekday,1,1.50,1.50
3421,8,Pastry,2017-03-17,Morning,Weekday,1,3.50,3.50
3422,8,Pastry,2017-03-17,Morning,Weekday,2,3.50,7.00
3423,3,Cake,2017-03-17,Morning,Weekday,1,5.00,5.00
3424,3,Cake,2017-03-17,Morning,Weekday,2,5.00,10.00
3425,4,Cookies,2017-03-17,Morning,Weekday,1,1.50,1.50
3426,3,Cake,2017-03-17,Morning,Weekday,1,5.00,5.00
3427,8,Pastry,2017-03-17,Morning,Weekday,1,3.50,3.50
3428,8,Pastry,2017-03-17,Morning,Weekday,2,3.50,7.00
3429,3,Cake,2017-03-17,Morning,Weekday,2,5.00,10.00
3430,8,Pastry,2017-03-17,Morning,Weekday,1,3.50,3.50
3431,3,Cake,2017-03-17,Morning,Weekday,1,5.00,5.00
3432,2,Brownie,2017-03-17,Morning,Weekday,1,3.50,3.50
3433,8,Pastry,2017-03-17,Afternoon,Weekday,1,3.50,3.50
3434,3,Cake,2017-03-17,Afternoon,Weekday,1,5.00,5.00
3435,3,Cake,2017-03-17,Afternoon,Weekday,2,5.00,10.00
3436,2,Brownie,2017-03-17,Afternoon,Weekday,1,3.50,3.50
3437,4,Cookies,2017-03-17,Afternoon,Weekday,1,1.50,1.50
3438,2,Brownie,2017-03-17,Afternoon,Weekday,1,3.50,3.50
3439,3,Cake,2017-03-17,Afternoon,Weekday,1,5.00,5.00
3440,3,Cake,2017-03-17,Afternoon,Weekday,2,5.00,10.00
3441,4,Cookies,2017-03-17,Afternoon,Weekday,1,1.50,1.50
3442,4,Cookies,2017-03-17,Afternoon,Weekday,1,1.50,1.50
3443,3,Cake,2017-03-17,Afternoon,Weekday,1,5.00,5.00
3444,3,Cake,2017-03-17,Afternoon,Weekday,1,5.00,5.00
3445,8,Pastry,2017-03-18,Morning,Weekend,2,3.50,7.00
3446,8,Pastry,2017-03-18,Morning,Weekend,1,3.50,3.50
3447,4,Cookies,2017-03-18,Morning,Weekend,1,1.50,1.50
3448,8,Pastry,2017-03-18,Morning,Weekend,1,3.50,3.50
3449,3,Cake,2017-03-18,Morning,Weekend,1,5.00,5.00
3450,8,Pastry,2017-03-18,Morning,Weekend,2,3.50,7.00
3451,4,Cookies,2017-03-18,Morning,Weekend,3,1.50,4.50
3452,8,Pastry,2017-03-18,Morning,Weekend,9,3.50,31.50
3453,3,Cake,2017-03-18,Morning,Weekend,1,5.00,5.00
3454,9,Truffles,2017-03-18,Morning,Weekend,1,2.50,2.50
3455,2,Brownie,2017-03-18,Morning,Weekend,1,3.50,3.50
3456,2,Brownie,2017-03-18,Afternoon,Weekend,1,3.50,3.50
3457,4,Cookies,2017-03-18,Afternoon,Weekend,1,1.50,1.50
3458,3,Cake,2017-03-18,Afternoon,Weekend,1,5.00,5.00
3459,4,Cookies,2017-03-18,Afternoon,Weekend,1,1.50,1.50
3460,3,Cake,2017-03-18,Afternoon,Weekend,1,5.00,5.00
3461,2,Brownie,2017-03-18,Afternoon,Weekend,1,3.50,3.50
3462,5,Fudge,2017-03-18,Afternoon,Weekend,6,2.00,12.00
3463,2,Brownie,2017-03-18,Afternoon,Weekend,1,3.50,3.50
